level1_title,level2_title,level3_title,level4_title,level1_code,level2_code,level3_code,level4_code
Manufacturing,NAICS 325 Chemical manufacturing,NAICS 3259 Other chemical product and preparation manufacturing,NAICS 32591 Printing ink manufacturing,32,325,3259,32591
Manufacturing,NAICS 325 Chemical manufacturing,NAICS 3259 Other chemical product and preparation manufacturing,NAICS 32592 Explosives manufacturing,32,325,3259,32592
Manufacturing,NAICS 325 Chemical manufacturing,NAICS 3259 Other chemical product and preparation manufacturing,NAICS 32599 All other chemical product and preparation manufacturing,32,325,3259,32599
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3261 Plastics product manufacturing,NAICS 32611 Plastics packaging materials and unlaminated film and sheet manufacturing,32,326,3261,32611
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3261 Plastics product manufacturing,"NAICS 32612 Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing",32,326,3261,32612
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3261 Plastics product manufacturing,"NAICS 32613 Laminated plastics plate, sheet (except packaging), and shape manufacturing",32,326,3261,32613
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3261 Plastics product manufacturing,NAICS 32614 Polystyrene foam product manufacturing,32,326,3261,32614
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3261 Plastics product manufacturing,NAICS 32615 Urethane and other foam product (except polystyrene) manufacturing,32,326,3261,32615
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3261 Plastics product manufacturing,NAICS 32616 Plastics bottle manufacturing,32,326,3261,32616
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3261 Plastics product manufacturing,NAICS 32619 Other plastics product manufacturing,32,326,3261,32619
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3262 Rubber product manufacturing,NAICS 32621 Tire manufacturing,32,326,3262,32621
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3262 Rubber product manufacturing,NAICS 32622 Rubber and plastics hoses and belting manufacturing,32,326,3262,32622
Manufacturing,NAICS 326 Plastics and rubber products manufacturing,NAICS 3262 Rubber product manufacturing,NAICS 32629 Other rubber product manufacturing,32,326,3262,32629
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3271 Clay product and refractory manufacturing,"NAICS 32711 Pottery, ceramics, and plumbing fixture manufacturing",32,327,3271,32711
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3271 Clay product and refractory manufacturing,NAICS 32712 Clay building material and refractories manufacturing,32,327,3271,32712
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3272 Glass and glass product manufacturing,NAICS 32721 Glass and glass product manufacturing,32,327,3272,32721
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3273 Cement and concrete product manufacturing,NAICS 32731 Cement manufacturing,32,327,3273,32731
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3273 Cement and concrete product manufacturing,NAICS 32732 Ready-mix concrete manufacturing,32,327,3273,32732
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3273 Cement and concrete product manufacturing,"NAICS 32733 Concrete pipe, brick, and block manufacturing",32,327,3273,32733
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3273 Cement and concrete product manufacturing,NAICS 32739 Other concrete product manufacturing,32,327,3273,32739
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3274 Lime and gypsum product manufacturing,NAICS 32741 Lime manufacturing,32,327,3274,32741
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3274 Lime and gypsum product manufacturing,NAICS 32742 Gypsum product manufacturing,32,327,3274,32742
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3279 Other nonmetallic mineral product manufacturing,NAICS 32791 Abrasive product manufacturing,32,327,3279,32791
Manufacturing,NAICS 327 Nonmetallic mineral product manufacturing,NAICS 3279 Other nonmetallic mineral product manufacturing,NAICS 32799 All other nonmetallic mineral product manufacturing,32,327,3279,32799
Manufacturing,NAICS 331 Primary metal manufacturing,NAICS 3311 Iron and steel mills and ferroalloy manufacturing,NAICS 33111 Iron and steel mills and ferroalloy manufacturing,33,331,3311,33111
Manufacturing,NAICS 331 Primary metal manufacturing,NAICS 3312 Steel product manufacturing from purchased steel,NAICS 33121 Iron and steel pipe and tube manufacturing from purchased steel,33,331,3312,33121
Manufacturing,NAICS 331 Primary metal manufacturing,NAICS 3312 Steel product manufacturing from purchased steel,NAICS 33122 Rolling and drawing of purchased steel,33,331,3312,33122
Manufacturing,NAICS 331 Primary metal manufacturing,NAICS 3313 Alumina and aluminum production and processing,NAICS 33131 Alumina and aluminum production and processing,33,331,3313,33131
Manufacturing,NAICS 331 Primary metal manufacturing,NAICS 3314 Nonferrous metal (except aluminum) production and processing,NAICS 33141 Nonferrous metal (except aluminum) smelting and refining,33,331,3314,33141
Manufacturing,NAICS 331 Primary metal manufacturing,NAICS 3314 Nonferrous metal (except aluminum) production and processing,"NAICS 33142 Copper rolling, drawing, extruding, and alloying",33,331,3314,33142
Manufacturing,NAICS 331 Primary metal manufacturing,NAICS 3314 Nonferrous metal (except aluminum) production and processing,"NAICS 33149 Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying",33,331,3314,33149
Manufacturing,NAICS 331 Primary metal manufacturing,NAICS 3315 Foundries,NAICS 33151 Ferrous metal foundries,33,331,3315,33151
Manufacturing,NAICS 331 Primary metal manufacturing,NAICS 3315 Foundries,NAICS 33152 Nonferrous metal foundries,33,331,3315,33152
Manufacturing,NAICS 332 Fabricated metal product manufacturing,NAICS 3321 Forging and stamping,NAICS 33211 Forging and stamping,33,332,3321,33211
Manufacturing,NAICS 332 Fabricated metal product manufacturing,NAICS 3322 Cutlery and handtool manufacturing,NAICS 33221 Cutlery and handtool manufacturing,33,332,3322,33221
Manufacturing,NAICS 332 Fabricated metal product manufacturing,NAICS 3323 Architectural and structural metals manufacturing,NAICS 33231 Plate work and fabricated structural product manufacturing,33,332,3323,33231
Manufacturing,NAICS 332 Fabricated metal product manufacturing,NAICS 3323 Architectural and structural metals manufacturing,NAICS 33232 Ornamental and architectural metal products manufacturing,33,332,3323,33232
Manufacturing,NAICS 332 Fabricated metal product manufacturing,"NAICS 3324 Boiler, tank, and shipping container manufacturing",NAICS 33241 Power boiler and heat exchanger manufacturing,33,332,3324,33241
Manufacturing,NAICS 332 Fabricated metal product manufacturing,"NAICS 3324 Boiler, tank, and shipping container manufacturing",NAICS 33242 Metal tank (heavy gauge) manufacturing,33,332,3324,33242
Manufacturing,NAICS 332 Fabricated metal product manufacturing,"NAICS 3324 Boiler, tank, and shipping container manufacturing","NAICS 33243 Metal can, box, and other metal container (light gauge) manufacturing",33,332,3324,33243
Manufacturing,NAICS 332 Fabricated metal product manufacturing,NAICS 3325 Hardware manufacturing,NAICS 33251 Hardware manufacturing,33,332,3325,33251
Manufacturing,NAICS 332 Fabricated metal product manufacturing,NAICS 3326 Spring and wire product manufacturing,NAICS 33261 Spring and wire product manufacturing,33,332,3326,33261
Manufacturing,NAICS 332 Fabricated metal product manufacturing,"NAICS 3327 Machine shops; turned product; and screw, nut, and bolt manufacturing",NAICS 33271 Machine shops,33,332,3327,33271
Manufacturing,NAICS 332 Fabricated metal product manufacturing,"NAICS 3327 Machine shops; turned product; and screw, nut, and bolt manufacturing","NAICS 33272 Turned product and screw, nut, and bolt manufacturing",33,332,3327,33272
Manufacturing,NAICS 332 Fabricated metal product manufacturing,"NAICS 3328 Coating, engraving, heat treating, and allied activities","NAICS 33281 Coating, engraving, heat treating, and allied activities",33,332,3328,33281
Manufacturing,NAICS 332 Fabricated metal product manufacturing,NAICS 3329 Other fabricated metal product manufacturing,NAICS 33291 Metal valve manufacturing,33,332,3329,33291
Manufacturing,NAICS 332 Fabricated metal product manufacturing,NAICS 3329 Other fabricated metal product manufacturing,NAICS 33299 All other fabricated metal product manufacturing,33,332,3329,33299
Manufacturing,NAICS 333 Machinery manufacturing,"NAICS 3331 Agriculture, construction, and mining machinery manufacturing",NAICS 33311 Agricultural implement manufacturing,33,333,3331,33311
Manufacturing,NAICS 333 Machinery manufacturing,"NAICS 3331 Agriculture, construction, and mining machinery manufacturing",NAICS 33312 Construction machinery manufacturing,33,333,3331,33312
Manufacturing,NAICS 333 Machinery manufacturing,"NAICS 3331 Agriculture, construction, and mining machinery manufacturing",NAICS 33313 Mining and oil and gas field machinery manufacturing,33,333,3331,33313
Manufacturing,NAICS 333 Machinery manufacturing,NAICS 3332 Industrial machinery manufacturing,NAICS07 33321 Sawmill and woodworking machinery,33,333,3332,33321
Manufacturing,NAICS 333 Machinery manufacturing,NAICS 3332 Industrial machinery manufacturing,NAICS07 33322 Plastics and rubber industry machinery,33,333,3332,33322
Manufacturing,NAICS 333 Machinery manufacturing,NAICS 3332 Industrial machinery manufacturing,NAICS 33324 Industrial machinery manufacturing,33,333,3332,33324
Manufacturing,NAICS 333 Machinery manufacturing,NAICS 3332 Industrial machinery manufacturing,NAICS07 33329 Other industrial machinery manufacturing,33,333,3332,33329
Manufacturing,NAICS 333 Machinery manufacturing,NAICS 3333 Commercial and service industry machinery manufacturing,NAICS 33331 Commercial and service industry machinery manufacturing,33,333,3333,33331
Manufacturing,NAICS 333 Machinery manufacturing,"NAICS 3334 Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing","NAICS 33341 Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",33,333,3334,33341
Manufacturing,NAICS 333 Machinery manufacturing,NAICS 3335 Metalworking machinery manufacturing,NAICS 33351 Metalworking machinery manufacturing,33,333,3335,33351
Manufacturing,NAICS 333 Machinery manufacturing,"NAICS 3336 Engine, turbine, and power transmission equipment manufacturing","NAICS 33361 Engine, turbine, and power transmission equipment manufacturing",33,333,3336,33361
Manufacturing,NAICS 333 Machinery manufacturing,NAICS 3339 Other general purpose machinery manufacturing,NAICS 33391 Pump and compressor manufacturing,33,333,3339,33391
Manufacturing,NAICS 333 Machinery manufacturing,NAICS 3339 Other general purpose machinery manufacturing,NAICS 33392 Material handling equipment manufacturing,33,333,3339,33392
Manufacturing,NAICS 333 Machinery manufacturing,NAICS 3339 Other general purpose machinery manufacturing,NAICS 33399 All other general purpose machinery manufacturing,33,333,3339,33399
Manufacturing,NAICS 334 Computer and electronic product manufacturing,NAICS 3341 Computer and peripheral equipment manufacturing,NAICS 33411 Computer and peripheral equipment manufacturing,33,334,3341,33411
Manufacturing,NAICS 334 Computer and electronic product manufacturing,NAICS 3342 Communications equipment manufacturing,NAICS 33421 Telephone apparatus manufacturing,33,334,3342,33421
Manufacturing,NAICS 334 Computer and electronic product manufacturing,NAICS 3342 Communications equipment manufacturing,NAICS 33422 Radio and television broadcasting and wireless communications equipment manufacturing,33,334,3342,33422
Manufacturing,NAICS 334 Computer and electronic product manufacturing,NAICS 3342 Communications equipment manufacturing,NAICS 33429 Other communications equipment manufacturing,33,334,3342,33429
Manufacturing,NAICS 334 Computer and electronic product manufacturing,NAICS 3343 Audio and video equipment manufacturing,NAICS 33431 Audio and video equipment manufacturing,33,334,3343,33431
Manufacturing,NAICS 334 Computer and electronic product manufacturing,NAICS 3344 Semiconductor and other electronic component manufacturing,NAICS 33441 Semiconductor and other electronic component manufacturing,33,334,3344,33441
Manufacturing,NAICS 334 Computer and electronic product manufacturing,"NAICS 3345 Navigational, measuring, electromedical, and control instruments manufacturing","NAICS 33451 Navigational, measuring, electromedical, and control instruments manufacturing",33,334,3345,33451
Manufacturing,NAICS 334 Computer and electronic product manufacturing,NAICS 3346 Manufacturing and reproducing magnetic and optical media,NAICS 33461 Manufacturing and reproducing magnetic and optical media,33,334,3346,33461
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3351 Electric lighting equipment manufacturing,NAICS17 33511 Electric lamp bulb and part manufacturing,33,335,3351,33511
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3351 Electric lighting equipment manufacturing,NAICS17 33512 Lighting fixture manufacturing,33,335,3351,33512
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3351 Electric lighting equipment manufacturing,NAICS 33513 Electric lighting equipment manufacturing,33,335,3351,33513
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3352 Household appliance manufacturing,NAICS 33521 Small electrical appliance manufacturing,33,335,3352,33521
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3352 Household appliance manufacturing,NAICS 33522 Major household appliance manufacturing,33,335,3352,33522
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3353 Electrical equipment manufacturing,NAICS 33531 Electrical equipment manufacturing,33,335,3353,33531
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3359 Other electrical equipment and component manufacturing,NAICS 33591 Battery manufacturing,33,335,3359,33591
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3359 Other electrical equipment and component manufacturing,NAICS 33592 Communication and energy wire and cable manufacturing,33,335,3359,33592
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3359 Other electrical equipment and component manufacturing,NAICS 33593 Wiring device manufacturing,33,335,3359,33593
Manufacturing,"NAICS 335 Electrical equipment, appliance, and component manufacturing",NAICS 3359 Other electrical equipment and component manufacturing,NAICS 33599 All other electrical equipment and component manufacturing,33,335,3359,33599
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3361 Motor vehicle manufacturing,NAICS 33611 Automobile and light duty motor vehicle manufacturing,33,336,3361,33611
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3361 Motor vehicle manufacturing,NAICS 33612 Heavy duty truck manufacturing,33,336,3361,33612
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3362 Motor vehicle body and trailer manufacturing,NAICS 33621 Motor vehicle body and trailer manufacturing,33,336,3362,33621
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3363 Motor vehicle parts manufacturing,NAICS 33631 Motor vehicle gasoline engine and engine parts manufacturing,33,336,3363,33631
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3363 Motor vehicle parts manufacturing,NAICS 33632 Motor vehicle electrical and electronic equipment manufacturing,33,336,3363,33632
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3363 Motor vehicle parts manufacturing,NAICS 33633 Motor vehicle steering and suspension components (except spring) manufacturing,33,336,3363,33633
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3363 Motor vehicle parts manufacturing,NAICS 33634 Motor vehicle brake system manufacturing,33,336,3363,33634
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3363 Motor vehicle parts manufacturing,NAICS 33635 Motor vehicle transmission and power train parts manufacturing,33,336,3363,33635
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3363 Motor vehicle parts manufacturing,NAICS 33636 Motor vehicle seating and interior trim manufacturing,33,336,3363,33636
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3363 Motor vehicle parts manufacturing,NAICS 33637 Motor vehicle metal stamping,33,336,3363,33637
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3363 Motor vehicle parts manufacturing,NAICS 33639 Other motor vehicle parts manufacturing,33,336,3363,33639
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3364 Aerospace product and parts manufacturing,NAICS 33641 Aerospace product and parts manufacturing,33,336,3364,33641
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3365 Railroad rolling stock manufacturing,NAICS 33651 Railroad rolling stock manufacturing,33,336,3365,33651
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3366 Ship and boat building,NAICS 33661 Ship and boat building,33,336,3366,33661
Manufacturing,NAICS 336 Transportation equipment manufacturing,NAICS 3369 Other transportation equipment manufacturing,NAICS 33699 Other transportation equipment manufacturing,33,336,3369,33699
Manufacturing,NAICS 337 Furniture and related product manufacturing,NAICS 3371 Household and institutional furniture and kitchen cabinet manufacturing,NAICS 33711 Wood kitchen cabinet and countertop manufacturing,33,337,3371,33711
Manufacturing,NAICS 337 Furniture and related product manufacturing,NAICS 3371 Household and institutional furniture and kitchen cabinet manufacturing,NAICS 33712 Household and institutional furniture manufacturing,33,337,3371,33712
Manufacturing,NAICS 337 Furniture and related product manufacturing,NAICS 3372 Office furniture (including fixtures) manufacturing,NAICS 33721 Office furniture (including fixtures) manufacturing,33,337,3372,33721
Manufacturing,NAICS 337 Furniture and related product manufacturing,NAICS 3379 Other furniture related product manufacturing,NAICS 33791 Mattress manufacturing,33,337,3379,33791
Manufacturing,NAICS 337 Furniture and related product manufacturing,NAICS 3379 Other furniture related product manufacturing,NAICS 33792 Blind and shade manufacturing,33,337,3379,33792
Manufacturing,NAICS 339 Miscellaneous manufacturing,NAICS 3391 Medical equipment and supplies manufacturing,NAICS 33911 Medical equipment and supplies manufacturing,33,339,3391,33911
Manufacturing,NAICS 339 Miscellaneous manufacturing,NAICS 3399 Other miscellaneous manufacturing,NAICS 33991 Jewelry and silverware manufacturing,33,339,3399,33991
Manufacturing,NAICS 339 Miscellaneous manufacturing,NAICS 3399 Other miscellaneous manufacturing,NAICS 33992 Sporting and athletic goods manufacturing,33,339,3399,33992
Manufacturing,NAICS 339 Miscellaneous manufacturing,NAICS 3399 Other miscellaneous manufacturing,"NAICS 33993 Doll, toy, and game manufacturing",33,339,3399,33993
Manufacturing,NAICS 339 Miscellaneous manufacturing,NAICS 3399 Other miscellaneous manufacturing,NAICS 33994 Office supplies (except paper) manufacturing,33,339,3399,33994
Manufacturing,NAICS 339 Miscellaneous manufacturing,NAICS 3399 Other miscellaneous manufacturing,NAICS 33995 Sign manufacturing,33,339,3399,33995
Manufacturing,NAICS 339 Miscellaneous manufacturing,NAICS 3399 Other miscellaneous manufacturing,NAICS 33999 All other miscellaneous manufacturing,33,339,3399,33999
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4231 Motor vehicle and motor vehicle parts and supplies merchant wholesalers,NAICS 42311 Automobile and other motor vehicle merchant wholesalers,42,423,4231,42311
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4231 Motor vehicle and motor vehicle parts and supplies merchant wholesalers,NAICS 42312 Motor vehicle supplies and new parts merchant wholesalers,42,423,4231,42312
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4231 Motor vehicle and motor vehicle parts and supplies merchant wholesalers,NAICS 42313 Tire and tube merchant wholesalers,42,423,4231,42313
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4231 Motor vehicle and motor vehicle parts and supplies merchant wholesalers,NAICS 42314 Motor vehicle parts (used) merchant wholesalers,42,423,4231,42314
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4232 Furniture and home furnishing merchant wholesalers,NAICS 42321 Furniture merchant wholesalers,42,423,4232,42321
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4232 Furniture and home furnishing merchant wholesalers,NAICS 42322 Home furnishing merchant wholesalers,42,423,4232,42322
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4233 Lumber and other construction materials merchant wholesalers,"NAICS 42331 Lumber, plywood, millwork, and wood panel merchant wholesalers",42,423,4233,42331
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4233 Lumber and other construction materials merchant wholesalers,"NAICS 42332 Brick, stone, and related construction material merchant wholesalers",42,423,4233,42332
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4233 Lumber and other construction materials merchant wholesalers,"NAICS 42333 Roofing, siding, and insulation material merchant wholesalers",42,423,4233,42333
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4233 Lumber and other construction materials merchant wholesalers,NAICS 42339 Other construction material merchant wholesalers,42,423,4233,42339
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4234 Professional and commercial equipment and supplies merchant wholesalers,NAICS 42341 Photographic equipment and supplies merchant wholesalers,42,423,4234,42341
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4234 Professional and commercial equipment and supplies merchant wholesalers,NAICS 42342 Office equipment merchant wholesalers,42,423,4234,42342
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4234 Professional and commercial equipment and supplies merchant wholesalers,NAICS 42343 Computer and computer peripheral equipment and software merchant wholesalers,42,423,4234,42343
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4234 Professional and commercial equipment and supplies merchant wholesalers,NAICS 42344 Other commercial equipment merchant wholesalers,42,423,4234,42344
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4234 Professional and commercial equipment and supplies merchant wholesalers,"NAICS 42345 Medical, dental, and hospital equipment and supplies merchant wholesalers",42,423,4234,42345
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4234 Professional and commercial equipment and supplies merchant wholesalers,NAICS 42346 Ophthalmic goods merchant wholesalers,42,423,4234,42346
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4234 Professional and commercial equipment and supplies merchant wholesalers,NAICS 42349 Other professional equipment and supplies merchant wholesalers,42,423,4234,42349
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4235 Metal and mineral (except petroleum) merchant wholesalers,NAICS 42351 Metal service centers and other metal merchant wholesalers,42,423,4235,42351
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4235 Metal and mineral (except petroleum) merchant wholesalers,NAICS 42352 Coal and other mineral and ore merchant wholesalers,42,423,4235,42352
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4236 Household appliances and electrical and electronic goods merchant wholesalers,"NAICS 42361 Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers",42,423,4236,42361
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4236 Household appliances and electrical and electronic goods merchant wholesalers,"NAICS 42362 Household appliances, electric housewares, and consumer electronics merchant wholesalers",42,423,4236,42362
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods",NAICS 4236 Household appliances and electrical and electronic goods merchant wholesalers,NAICS 42369 Other electronic parts and equipment merchant wholesalers,42,423,4236,42369
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods","NAICS 4237 Hardware, and plumbing and heating equipment and supplies merchant wholesalers",NAICS 42371 Hardware merchant wholesalers,42,423,4237,42371
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods","NAICS 4237 Hardware, and plumbing and heating equipment and supplies merchant wholesalers",NAICS 42372 Plumbing and heating equipment and supplies (hydronics) merchant wholesalers,42,423,4237,42372
NAICS 42 Wholesale trade,"NAICS 423 Merchant wholesalers, durable goods","NAICS 4237 Hardware, and plumbing and heating equipment and supplies merchant wholesalers",NAICS 42373 Warm air heating and air-conditioning equipment and supplies merchant wholesalers,42,423,4237,42373
